"year","season","plot","species","abundance","quads","treatment"
1985,"winter",14,"cryp micr",8,16,"control"
1985,"winter",14,"desc pinn",20,16,"control"
1985,"winter",14,"eria diff",753,16,"control"
1985,"winter",14,"erig dive",4,16,"control"
1985,"winter",14,"erio aber",23,16,"control"
1985,"winter",14,"mala fend",31,16,"control"
1985,"winter",14,"sper echi",3,16,"control"
1985,"winter",14,"step exig",2,16,"control"
1985,"winter",17,"astr allo",1,16,"control"
1985,"winter",17,"bail mult",5,16,"control"
1985,"winter",17,"cryp cras",9,16,"control"
1985,"winter",17,"cryp micr",7,16,"control"
1985,"winter",17,"desc pinn",11,16,"control"
1985,"winter",17,"eria diff",1083,16,"control"
1985,"winter",17,"erig dive",8,16,"control"
1985,"winter",17,"erio aber",16,16,"control"
1985,"winter",17,"erod cicu",1,16,"control"
1985,"winter",17,"gili sinu",1,16,"control"
1985,"winter",17,"hapl grac",15,16,"control"
1985,"winter",17,"mala fend",16,16,"control"
1985,"winter",17,"phac ariz",1,16,"control"
1985,"winter",17,"sper echi",5,16,"control"
1985,"winter",17,"step exig",12,16,"control"
1986,"winter",4,"astr nutt",1,16,"control"
1986,"winter",4,"bail mult",91,16,"control"
1986,"winter",4,"chae stev",3,16,"control"
1986,"winter",4,"cryp micr",1,16,"control"
1986,"winter",4,"desc pinn",5,16,"control"
1986,"winter",4,"eria diff",78,16,"control"
1986,"winter",4,"erig dive",2,16,"control"
1986,"winter",4,"erio aber",52,16,"control"
1986,"winter",4,"erod texa",1,16,"control"
1986,"winter",4,"esch mexi",138,16,"control"
1986,"winter",4,"hapl grac",282,16,"control"
1986,"winter",4,"lesq gord",1,16,"control"
1986,"winter",4,"mala fend",5,16,"control"
1986,"winter",4,"micr lene",1,16,"control"
1986,"winter",4,"sper echi",10,16,"control"
1986,"winter",4,"step exig",1,16,"control"
1986,"winter",11,"astr nutt",5,16,"control"
1986,"winter",11,"bail mult",98,16,"control"
1986,"winter",11,"chae stev",7,16,"control"
1986,"winter",11,"cryp cras",7,16,"control"
1986,"winter",11,"cryp micr",5,16,"control"
1986,"winter",11,"desc pinn",6,16,"control"
1986,"winter",11,"eria diff",188,16,"control"
1986,"winter",11,"erig dive",48,16,"control"
1986,"winter",11,"erio aber",161,16,"control"
1986,"winter",11,"hapl grac",1183,16,"control"
1986,"winter",11,"lesq gord",10,16,"control"
1986,"winter",11,"mala fend",4,16,"control"
1986,"winter",11,"micr lene",1,16,"control"
1986,"winter",11,"phac ariz",1,16,"control"
1986,"winter",11,"plan purs",6,16,"control"
1986,"winter",11,"sper echi",7,16,"control"
1986,"winter",11,"step exig",4,16,"control"
1986,"winter",14,"astr nutt",1,16,"control"
1986,"winter",14,"bail mult",70,16,"control"
1986,"winter",14,"chae stev",1,16,"control"
1986,"winter",14,"cryp cras",5,16,"control"
1986,"winter",14,"cryp micr",3,16,"control"
1986,"winter",14,"desc pinn",12,16,"control"
1986,"winter",14,"eria diff",149,16,"control"
1986,"winter",14,"erig dive",4,16,"control"
1986,"winter",14,"erio aber",27,16,"control"
1986,"winter",14,"hapl grac",96,16,"control"
1986,"winter",14,"mala fend",10,16,"control"
1986,"winter",14,"micr lene",3,16,"control"
1986,"winter",14,"phac ariz",2,16,"control"
1986,"winter",14,"sper echi",20,16,"control"
1986,"winter",17,"astr nutt",4,16,"control"
1986,"winter",17,"bail mult",16,16,"control"
1986,"winter",17,"cryp cras",3,16,"control"
1986,"winter",17,"cryp micr",6,16,"control"
1986,"winter",17,"desc pinn",10,16,"control"
1986,"winter",17,"eria diff",184,16,"control"
1986,"winter",17,"erig dive",8,16,"control"
1986,"winter",17,"erio aber",23,16,"control"
1986,"winter",17,"erod cicu",1,16,"control"
1986,"winter",17,"hapl grac",142,16,"control"
1986,"winter",17,"lepi lasi",2,16,"control"
1986,"winter",17,"lesq gord",3,16,"control"
1986,"winter",17,"mala fend",5,16,"control"
1986,"winter",17,"micr lene",1,16,"control"
1986,"winter",17,"phac ariz",1,16,"control"
1986,"winter",17,"sper echi",9,16,"control"
1986,"winter",17,"step exig",10,16,"control"
1987,"winter",4,"astr allo",2,16,"control"
1987,"winter",4,"astr nutt",1,16,"control"
1987,"winter",4,"bail mult",70,16,"control"
1987,"winter",4,"chae stev",5,16,"control"
1987,"winter",4,"cryp cras",3,16,"control"
1987,"winter",4,"cryp micr",10,16,"control"
1987,"winter",4,"desc pinn",15,16,"control"
1987,"winter",4,"eria diff",330,16,"control"
1987,"winter",4,"erio aber",90,16,"control"
1987,"winter",4,"erod cicu",2,16,"control"
1987,"winter",4,"erod texa",1,16,"control"
1987,"winter",4,"esch mexi",30,16,"control"
1987,"winter",4,"gili sinu",2,16,"control"
1987,"winter",4,"hapl grac",2111,16,"control"
1987,"winter",4,"mala fend",27,16,"control"
1987,"winter",4,"micr lene",2,16,"control"
1987,"winter",4,"sper echi",6,16,"control"
1987,"winter",4,"step exig",19,16,"control"
1987,"winter",11,"astr nutt",2,16,"control"
1987,"winter",11,"bail mult",63,16,"control"
1987,"winter",11,"chae stev",23,16,"control"
1987,"winter",11,"cryp cras",6,16,"control"
1987,"winter",11,"cryp micr",107,16,"control"
1987,"winter",11,"desc pinn",102,16,"control"
1987,"winter",11,"eria diff",365,16,"control"
1987,"winter",11,"erig dive",40,16,"control"
1987,"winter",11,"erio aber",582,16,"control"
1987,"winter",11,"erod cicu",3,16,"control"
1987,"winter",11,"gili sinu",2,16,"control"
1987,"winter",11,"hapl grac",1939,16,"control"
1987,"winter",11,"lesq gord",2,16,"control"
1987,"winter",11,"mala fend",35,16,"control"
1987,"winter",11,"micr lene",2,16,"control"
1987,"winter",11,"phac ariz",13,16,"control"
1987,"winter",11,"plan purs",12,16,"control"
1987,"winter",11,"sper echi",37,16,"control"
1987,"winter",11,"step exig",18,16,"control"
1987,"winter",14,"astr allo",2,16,"control"
1987,"winter",14,"bail mult",64,16,"control"
1987,"winter",14,"cryp cras",12,16,"control"
1987,"winter",14,"cryp micr",16,16,"control"
1987,"winter",14,"desc pinn",58,16,"control"
1987,"winter",14,"eria diff",364,16,"control"
1987,"winter",14,"erig dive",2,16,"control"
1987,"winter",14,"erio aber",141,16,"control"
1987,"winter",14,"erod cicu",2,16,"control"
1987,"winter",14,"gili sinu",3,16,"control"
1987,"winter",14,"hapl grac",652,16,"control"
1987,"winter",14,"mala fend",35,16,"control"
1987,"winter",14,"micr lene",4,16,"control"
1987,"winter",14,"phac ariz",26,16,"control"
1987,"winter",14,"sper echi",43,16,"control"
1987,"winter",14,"step exig",1,16,"control"
1987,"winter",17,"astr nutt",2,16,"control"
1987,"winter",17,"bail mult",13,16,"control"
1987,"winter",17,"chae stev",1,16,"control"
1987,"winter",17,"cryp cras",9,16,"control"
1987,"winter",17,"cryp micr",35,16,"control"
1987,"winter",17,"desc pinn",32,16,"control"
1987,"winter",17,"eria diff",531,16,"control"
1987,"winter",17,"erig dive",14,16,"control"
1987,"winter",17,"erio aber",112,16,"control"
1987,"winter",17,"erod cicu",3,16,"control"
1987,"winter",17,"gili sinu",2,16,"control"
1987,"winter",17,"hapl grac",2174,16,"control"
1987,"winter",17,"lesq gord",3,16,"control"
1987,"winter",17,"mala fend",21,16,"control"
1987,"winter",17,"micr lene",1,16,"control"
1987,"winter",17,"phac ariz",13,16,"control"
1987,"winter",17,"plan purs",5,16,"control"
1987,"winter",17,"sper echi",19,16,"control"
1987,"winter",17,"step exig",41,16,"control"
1988,"winter",4,"astr nutt",1,16,"control"
1988,"winter",4,"bail mult",8,16,"control"
1988,"winter",4,"chae stev",4,16,"control"
1988,"winter",4,"cryp micr",4,16,"control"
1988,"winter",4,"eria diff",148,16,"control"
1988,"winter",4,"erig dive",5,16,"control"
1988,"winter",4,"erio aber",69,16,"control"
1988,"winter",4,"erod cicu",2,16,"control"
1988,"winter",4,"esch mexi",144,16,"control"
1988,"winter",4,"hapl grac",430,16,"control"
1988,"winter",4,"mala fend",9,16,"control"
1988,"winter",4,"micr lene",2,16,"control"
1988,"winter",4,"phac ariz",1,16,"control"
1988,"winter",4,"plan purs",6,16,"control"
1988,"winter",4,"sper echi",2,16,"control"
1988,"winter",4,"step exig",11,16,"control"
1988,"winter",11,"chae stev",34,16,"control"
1988,"winter",11,"cryp micr",53,16,"control"
1988,"winter",11,"desc pinn",17,16,"control"
1988,"winter",11,"eria diff",336,16,"control"
1988,"winter",11,"erio aber",55,16,"control"
1988,"winter",11,"erod cicu",5,16,"control"
1988,"winter",11,"erod texa",1,16,"control"
1988,"winter",11,"gili sinu",10,16,"control"
1988,"winter",11,"hapl grac",1356,16,"control"
1988,"winter",11,"lesq gord",3,16,"control"
1988,"winter",11,"mala fend",9,16,"control"
1988,"winter",11,"micr lene",1,16,"control"
1988,"winter",11,"plan purs",5,16,"control"
1988,"winter",11,"sper echi",14,16,"control"
1988,"winter",11,"step exig",14,16,"control"
1988,"winter",14,"astr nutt",1,16,"control"
1988,"winter",14,"chae stev",5,16,"control"
1988,"winter",14,"cryp cras",1,16,"control"
1988,"winter",14,"cryp micr",3,16,"control"
1988,"winter",14,"desc pinn",1,16,"control"
1988,"winter",14,"eria diff",153,16,"control"
1988,"winter",14,"erio aber",42,16,"control"
1988,"winter",14,"erod cicu",1,16,"control"
1988,"winter",14,"gili sinu",1,16,"control"
1988,"winter",14,"hapl grac",610,16,"control"
1988,"winter",14,"mala fend",7,16,"control"
1988,"winter",14,"phac ariz",1,16,"control"
1988,"winter",14,"sper echi",3,16,"control"
1988,"winter",17,"astr nutt",12,16,"control"
1988,"winter",17,"bail mult",3,16,"control"
1988,"winter",17,"cryp cras",1,16,"control"
1988,"winter",17,"cryp micr",5,16,"control"
1988,"winter",17,"desc pinn",1,16,"control"
1988,"winter",17,"eria diff",131,16,"control"
1988,"winter",17,"erig dive",8,16,"control"
1988,"winter",17,"erio aber",181,16,"control"
1988,"winter",17,"erod cicu",2,16,"control"
1988,"winter",17,"hapl grac",1289,16,"control"
1988,"winter",17,"lesq gord",1,16,"control"
1988,"winter",17,"mala fend",2,16,"control"
1988,"winter",17,"phac ariz",1,16,"control"
1988,"winter",17,"plan purs",1,16,"control"
1988,"winter",17,"sper echi",2,16,"control"
1988,"winter",17,"step exig",13,16,"control"
1989,"winter",4,"astr allo",2,16,"control"
1989,"winter",4,"bail mult",40,16,"control"
1989,"winter",4,"cryp cras",18,16,"control"
1989,"winter",4,"eria diff",222,16,"control"
1989,"winter",4,"erio aber",28,16,"control"
1989,"winter",4,"erod cicu",2,16,"control"
1989,"winter",4,"hapl grac",6514,16,"control"
1989,"winter",4,"sper echi",5,16,"control"
1989,"winter",4,"step exig",13,16,"control"
1989,"winter",4,"vulp octo",30,16,"control"
1989,"winter",11,"astr allo",1,16,"control"
1989,"winter",11,"astr nutt",2,16,"control"
1989,"winter",11,"bail mult",27,16,"control"
1989,"winter",11,"cryp cras",1,16,"control"
1989,"winter",11,"cryp micr",115,16,"control"
1989,"winter",11,"desc pinn",4,16,"control"
1989,"winter",11,"eria diff",92,16,"control"
1989,"winter",11,"erig dive",31,16,"control"
1989,"winter",11,"erio aber",100,16,"control"
1989,"winter",11,"erod cicu",42,16,"control"
1989,"winter",11,"hapl grac",6147,16,"control"
1989,"winter",11,"lesq gord",9,16,"control"
1989,"winter",11,"phac ariz",2,16,"control"
1989,"winter",11,"plan purs",27,16,"control"
1989,"winter",11,"sper echi",23,16,"control"
1989,"winter",11,"step exig",7,16,"control"
1989,"winter",14,"astr nutt",2,16,"control"
1989,"winter",14,"bail mult",50,16,"control"
1989,"winter",14,"cryp cras",3,16,"control"
1989,"winter",14,"cryp micr",2,16,"control"
1989,"winter",14,"desc pinn",6,16,"control"
1989,"winter",14,"eria diff",27,16,"control"
1989,"winter",14,"erig dive",2,16,"control"
1989,"winter",14,"erio aber",114,16,"control"
1989,"winter",14,"erod cicu",1,16,"control"
1989,"winter",14,"hapl grac",2169,16,"control"
1989,"winter",14,"sper echi",9,16,"control"
1989,"winter",14,"step exig",1,16,"control"
1989,"winter",17,"astr allo",1,16,"control"
1989,"winter",17,"astr nutt",32,16,"control"
1989,"winter",17,"bail mult",24,16,"control"
1989,"winter",17,"cryp cras",11,16,"control"
1989,"winter",17,"cryp micr",12,16,"control"
1989,"winter",17,"eria diff",62,16,"control"
1989,"winter",17,"erig dive",27,16,"control"
1989,"winter",17,"erio aber",35,16,"control"
1989,"winter",17,"erod cicu",6,16,"control"
1989,"winter",17,"hapl grac",4189,16,"control"
1989,"winter",17,"lesq gord",7,16,"control"
1989,"winter",17,"plan purs",34,16,"control"
1989,"winter",17,"sper echi",12,16,"control"
1989,"winter",17,"step exig",7,16,"control"
1990,"winter",4,"bail mult",10,16,"control"
1990,"winter",4,"hapl grac",1,16,"control"
1990,"winter",4,"pani hirt",2,16,"control"
1990,"winter",11,"bail mult",5,16,"control"
1990,"winter",11,"erio aber",1,16,"control"
1990,"winter",11,"erod cicu",2,16,"control"
1990,"winter",11,"hapl grac",5,16,"control"
1990,"winter",14,"bail mult",5,16,"control"
1990,"winter",17,"astr nutt",4,16,"control"
1990,"winter",17,"bail mult",5,16,"control"
1990,"winter",17,"erig dive",1,16,"control"
1991,"winter",4,"astr allo",2,16,"control"
1991,"winter",4,"astr nutt",2,16,"control"
1991,"winter",4,"bail mult",6,16,"control"
1991,"winter",4,"chen frem",14,16,"control"
1991,"winter",4,"desc pinn",2,16,"control"
1991,"winter",4,"eria diff",38,16,"control"
1991,"winter",4,"erio aber",20,16,"control"
1991,"winter",4,"hapl grac",61,16,"control"
1991,"winter",4,"lesq gord",1,16,"control"
1991,"winter",4,"lupi conc",2,16,"control"
1991,"winter",4,"mala fend",4,16,"control"
1991,"winter",4,"micr lene",3,16,"control"
1991,"winter",4,"oeno prim",6,16,"control"
1991,"winter",4,"phac ariz",1,16,"control"
1991,"winter",4,"plag ariz",1,16,"control"
1991,"winter",4,"sper echi",2,16,"control"
1991,"winter",4,"step exig",6,16,"control"
1991,"winter",4,"vulp octo",7,16,"control"
1991,"winter",11,"astr nutt",2,16,"control"
1991,"winter",11,"bail mult",2,16,"control"
1991,"winter",11,"chae stev",1,16,"control"
1991,"winter",11,"chen frem",1,16,"control"
1991,"winter",11,"eria diff",18,16,"control"
1991,"winter",11,"erio aber",14,16,"control"
1991,"winter",11,"hapl grac",32,16,"control"
1991,"winter",11,"mala fend",9,16,"control"
1991,"winter",11,"oeno prim",2,16,"control"
1991,"winter",11,"phac ariz",9,16,"control"
1991,"winter",11,"plan purs",3,16,"control"
1991,"winter",11,"sper echi",1,16,"control"
1991,"winter",11,"step exig",4,16,"control"
1991,"winter",11,"vulp octo",1,16,"control"
1991,"winter",14,"astr allo",1,16,"control"
1991,"winter",14,"astr nutt",2,16,"control"
1991,"winter",14,"bail mult",12,16,"control"
1991,"winter",14,"chae stev",1,16,"control"
1991,"winter",14,"chen frem",3,16,"control"
1991,"winter",14,"cryp cras",1,16,"control"
1991,"winter",14,"cryp micr",1,16,"control"
1991,"winter",14,"desc pinn",3,16,"control"
1991,"winter",14,"eria diff",20,16,"control"
1991,"winter",14,"erio aber",35,16,"control"
1991,"winter",14,"gili sinu",1,16,"control"
1991,"winter",14,"hapl grac",61,16,"control"
1991,"winter",14,"lupi conc",3,16,"control"
1991,"winter",14,"mala fend",8,16,"control"
1991,"winter",14,"micr lene",1,16,"control"
1991,"winter",14,"oeno prim",5,16,"control"
1991,"winter",14,"phac ariz",9,16,"control"
1991,"winter",14,"sper echi",17,16,"control"
1991,"winter",14,"step exig",1,16,"control"
1991,"winter",14,"vulp octo",1,16,"control"
1991,"winter",17,"astr nutt",10,16,"control"
1991,"winter",17,"bail mult",3,16,"control"
1991,"winter",17,"chen frem",4,16,"control"
1991,"winter",17,"cryp micr",4,16,"control"
1991,"winter",17,"dith wisl",1,16,"control"
1991,"winter",17,"eria diff",27,16,"control"
1991,"winter",17,"erig dive",6,16,"control"
1991,"winter",17,"erio aber",14,16,"control"
1991,"winter",17,"hapl grac",38,16,"control"
1991,"winter",17,"lesq gord",1,16,"control"
1991,"winter",17,"lupi conc",10,16,"control"
1991,"winter",17,"mala fend",7,16,"control"
1991,"winter",17,"micr lene",1,16,"control"
1991,"winter",17,"phac ariz",4,16,"control"
1991,"winter",17,"plan purs",7,16,"control"
1991,"winter",17,"sper echi",3,16,"control"
1991,"winter",17,"step exig",3,16,"control"
1992,"winter",4,"astr allo",10,16,"control"
1992,"winter",4,"bail mult",5,16,"control"
1992,"winter",4,"chae stev",12,16,"control"
1992,"winter",4,"chen frem",2,16,"control"
1992,"winter",4,"desc pinn",32,16,"control"
1992,"winter",4,"eria diff",504,16,"control"
1992,"winter",4,"erio aber",1446,16,"control"
1992,"winter",4,"gili sinu",4,16,"control"
1992,"winter",4,"hapl grac",2951,16,"control"
1992,"winter",4,"lupi conc",3,16,"control"
1992,"winter",4,"mala fend",5,16,"control"
1992,"winter",4,"sper echi",6,16,"control"
1992,"winter",4,"step exig",18,16,"control"
1992,"winter",4,"vulp octo",59,16,"control"
1992,"winter",11,"astr allo",1,16,"control"
1992,"winter",11,"caly wrig",2,16,"control"
1992,"winter",11,"chae stev",59,16,"control"
1992,"winter",11,"chen frem",7,16,"control"
1992,"winter",11,"cryp micr",9,16,"control"
1992,"winter",11,"dale brac",2,16,"control"
1992,"winter",11,"desc pinn",20,16,"control"
1992,"winter",11,"eria diff",372,16,"control"
1992,"winter",11,"erig dive",33,16,"control"
1992,"winter",11,"erio aber",481,16,"control"
1992,"winter",11,"gili sinu",12,16,"control"
1992,"winter",11,"hapl grac",1776,16,"control"
1992,"winter",11,"lepi lasi",1,16,"control"
1992,"winter",11,"lesq gord",3,16,"control"
1992,"winter",11,"mala fend",20,16,"control"
1992,"winter",11,"micr lene",4,16,"control"
1992,"winter",11,"phac ariz",10,16,"control"
1992,"winter",11,"plan purs",16,16,"control"
1992,"winter",11,"sper echi",19,16,"control"
1992,"winter",11,"step exig",37,16,"control"
1992,"winter",11,"vulp octo",7,16,"control"
1992,"winter",14,"astr nutt",4,16,"control"
1992,"winter",14,"bail mult",4,16,"control"
1992,"winter",14,"caly wrig",2,16,"control"
1992,"winter",14,"chae stev",2,16,"control"
1992,"winter",14,"chen frem",2,16,"control"
1992,"winter",14,"cryp cras",1,16,"control"
1992,"winter",14,"cryp micr",3,16,"control"
1992,"winter",14,"desc pinn",25,16,"control"
1992,"winter",14,"eria diff",195,16,"control"
1992,"winter",14,"erio aber",470,16,"control"
1992,"winter",14,"gili sinu",1,16,"control"
1992,"winter",14,"hapl grac",1885,16,"control"
1992,"winter",14,"lupi conc",31,16,"control"
1992,"winter",14,"mala fend",3,16,"control"
1992,"winter",14,"oeno prim",2,16,"control"
1992,"winter",14,"phac ariz",10,16,"control"
1992,"winter",14,"sper echi",37,16,"control"
1992,"winter",14,"step exig",13,16,"control"
1992,"winter",14,"vulp octo",1,16,"control"
1992,"winter",17,"astr nutt",22,16,"control"
1992,"winter",17,"bail mult",2,16,"control"
1992,"winter",17,"caly wrig",4,16,"control"
1992,"winter",17,"chae stev",1,16,"control"
1992,"winter",17,"chen frem",4,16,"control"
1992,"winter",17,"cryp cras",1,16,"control"
1992,"winter",17,"cryp micr",52,16,"control"
1992,"winter",17,"desc pinn",10,16,"control"
1992,"winter",17,"eria diff",295,16,"control"
1992,"winter",17,"erig dive",20,16,"control"
1992,"winter",17,"erio aber",541,16,"control"
1992,"winter",17,"hapl grac",1919,16,"control"
1992,"winter",17,"lepi lasi",6,16,"control"
1992,"winter",17,"lesq gord",6,16,"control"
1992,"winter",17,"lupi conc",50,16,"control"
1992,"winter",17,"mala fend",9,16,"control"
