"month","year","period","plot","species","n","treatment","sampled"
4,1987,110,2,"DM",1,"control",1
4,1987,110,2,"DO",2,"control",1
4,1987,110,2,"DS",1,"control",1
4,1987,110,2,"PE",1,"control",1
4,1987,110,2,"PM",1,"control",1
4,1987,110,4,"DM",3,"control",1
4,1987,110,4,"DS",2,"control",1
4,1987,110,6,"DO",7,"control",1
4,1987,110,8,"DM",1,"control",1
4,1987,110,8,"DO",1,"control",1
4,1987,110,8,"DS",3,"control",1
4,1987,110,8,"PE",1,"control",1
4,1987,110,9,"DM",5,"control",1
4,1987,110,9,"DO",1,"control",1
4,1987,110,9,"DS",2,"control",1
4,1987,110,11,"DM",3,"control",1
4,1987,110,11,"DS",1,"control",1
4,1987,110,11,"PE",1,"control",1
4,1987,110,11,"PP",1,"control",1
4,1987,110,12,"DM",4,"control",1
4,1987,110,12,"DO",2,"control",1
4,1987,110,12,"PP",1,"control",1
4,1987,110,13,"DM",1,"control",1
4,1987,110,13,"PE",1,"control",1
4,1987,110,14,"DM",4,"control",1
4,1987,110,17,"DM",1,"control",1
4,1987,110,17,"DO",1,"control",1
4,1987,110,17,"PE",2,"control",1
4,1987,110,17,"PM",1,"control",1
4,1987,110,18,"DM",2,"control",1
4,1987,110,18,"PE",1,"control",1
4,1987,110,20,"DM",2,"control",1
4,1987,110,20,"PE",1,"control",1
4,1987,110,22,"DO",1,"control",1
4,1987,110,22,"DS",1,"control",1
4,1988,121,2,"DM",1,"control",1
4,1988,121,2,"DO",2,"control",1
4,1988,121,2,"DS",1,"control",1
4,1988,121,2,"PE",2,"control",1
4,1988,121,4,"DM",2,"control",1
4,1988,121,4,"DS",1,"control",1
4,1988,121,4,"PF",1,"control",1
4,1988,121,8,"DM",4,"control",1
4,1988,121,8,"DO",1,"control",1
4,1988,121,8,"DS",2,"control",1
4,1988,121,11,"DM",3,"control",1
4,1988,121,11,"PP",1,"control",1
4,1988,121,12,"DM",3,"control",1
4,1988,121,12,"DO",3,"control",1
4,1988,121,14,"DM",1,"control",1
4,1988,121,14,"DO",1,"control",1
4,1988,121,14,"RM",1,"control",1
4,1988,121,17,"DO",3,"control",1
4,1988,121,22,"DM",3,"control",1
4,1988,121,22,"DS",2,"control",1
4,1989,133,2,"DO",1,"control",1
4,1989,133,2,"PE",1,"control",1
4,1989,133,2,"RM",1,"control",1
4,1989,133,4,"DM",5,"control",1
4,1989,133,4,"DS",1,"control",1
4,1989,133,4,"PP",1,"control",1
4,1989,133,4,"RM",1,"control",1
4,1989,133,8,"DM",5,"control",1
4,1989,133,8,"DS",1,"control",1
4,1989,133,11,"DM",2,"control",1
4,1989,133,11,"PE",1,"control",1
4,1989,133,11,"RM",2,"control",1
4,1989,133,12,"DM",1,"control",1
4,1989,133,12,"DO",1,"control",1
4,1989,133,12,"RF",1,"control",1
4,1989,133,12,"RM",2,"control",1
4,1989,133,14,"DM",2,"control",1
4,1989,133,14,"PE",1,"control",1
4,1989,133,17,"DO",2,"control",1
4,1989,133,17,"RM",1,"control",1
4,1989,133,22,"DM",3,"control",1
4,1989,133,22,"DS",2,"control",1
4,1989,133,22,"RM",1,"control",1
4,1990,146,2,"DO",2,"control",1
4,1990,146,2,"RM",1,"control",1
4,1990,146,4,"DM",9,"control",1
4,1990,146,4,"DS",1,"control",1
4,1990,146,8,"DM",5,"control",1
4,1990,146,8,"DO",2,"control",1
4,1990,146,11,"DM",5,"control",1
4,1990,146,11,"DO",3,"control",1
4,1990,146,12,"DO",1,"control",1
4,1990,146,14,"DM",5,"control",1
4,1990,146,14,"DO",1,"control",1
4,1990,146,17,"DM",1,"control",1
4,1990,146,17,"DO",4,"control",1
4,1990,146,22,"DM",2,"control",1
4,1990,146,22,"PH",1,"control",1
4,1991,158,2,"DO",2,"control",1
4,1991,158,2,"PP",1,"control",1
4,1991,158,4,"DM",5,"control",1
4,1991,158,8,"DM",10,"control",1
4,1991,158,11,"DM",3,"control",1
4,1991,158,11,"DO",2,"control",1
4,1991,158,12,"PP",1,"control",1
4,1991,158,14,"DM",4,"control",1
4,1991,158,14,"DO",1,"control",1
4,1991,158,14,"PE",1,"control",1
4,1991,158,17,"DM",1,"control",1
4,1991,158,17,"DO",2,"control",1
4,1991,158,22,"DM",1,"control",1
4,1991,158,22,"DS",1,"control",1
4,1992,170,2,"DM",1,"control",1
4,1992,170,2,"DO",3,"control",1
4,1992,170,2,"PE",1,"control",1
4,1992,170,4,"DM",6,"control",1
4,1992,170,4,"PF",2,"control",1
4,1992,170,8,"DM",1,"control",1
4,1992,170,8,"DO",1,"control",1
4,1992,170,11,"DM",2,"control",1
4,1992,170,11,"PE",1,"control",1
4,1992,170,12,"DM",3,"control",1
4,1992,170,14,"DM",5,"control",1
4,1992,170,14,"DO",1,"control",1
4,1992,170,17,"DM",8,"control",1
4,1992,170,22,"DM",1,"control",1
4,1992,170,22,"DS",2,"control",1
4,1993,182,2,"DO",1,"control",1
4,1993,182,4,"DM",2,"control",1
4,1993,182,4,"PP",1,"control",1
4,1993,182,8,"DM",2,"control",1
4,1993,182,11,"DM",2,"control",1
4,1993,182,11,"PP",3,"control",1
4,1993,182,11,"RM",1,"control",1
4,1993,182,12,"DM",2,"control",1
4,1993,182,14,"DM",4,"control",1
4,1993,182,17,"PP",2,"control",1
4,1993,182,22,"DS",2,"control",1
4,1994,194,2,"DM",2,"control",1
4,1994,194,2,"PP",1,"control",1
4,1994,194,4,"DM",4,"control",1
4,1994,194,8,"DM",2,"control",1
4,1994,194,8,"DO",2,"control",1
4,1994,194,11,"DM",9,"control",1
4,1994,194,12,"DM",2,"control",1
4,1994,194,14,"DM",3,"control",1
4,1994,194,17,"DM",3,"control",1
4,1994,194,17,"PF",1,"control",1
4,1994,194,22,"DM",4,"control",1
4,1994,194,22,"DS",2,"control",1
4,1994,194,22,"PP",1,"control",1
4,1995,206,2,"DM",1,"control",1
4,1995,206,2,"DO",1,"control",1
4,1995,206,4,"DM",4,"control",1
4,1995,206,8,"DM",1,"control",1
4,1995,206,8,"DO",1,"control",1
4,1995,206,11,"DM",5,"control",1
4,1995,206,12,"DM",3,"control",1
4,1995,206,12,"RM",1,"control",1
4,1995,206,14,"DM",4,"control",1
4,1995,206,17,"DM",6,"control",1
4,1995,206,17,"PF",2,"control",1
4,1995,207,2,"DM",1,"control",1
4,1995,207,2,"DO",1,"control",1
4,1995,207,4,"DM",3,"control",1
4,1995,207,8,"DO",1,"control",1
4,1995,207,11,"DM",4,"control",1
4,1995,207,12,"DM",1,"control",1
4,1995,207,14,"DM",7,"control",1
4,1995,207,17,"DM",3,"control",1
4,1995,207,17,"PF",1,"control",1
4,1995,207,22,"DM",1,"control",1
4,1996,219,2,"DM",4,"control",1
4,1996,219,2,"PE",3,"control",1
4,1996,219,2,"PP",1,"control",1
4,1996,219,2,"RM",1,"control",1
4,1996,219,4,"DM",7,"control",1
4,1996,219,4,"PF",5,"control",1
4,1996,219,4,"PP",1,"control",1
4,1996,219,8,"DM",2,"control",1
4,1996,219,8,"DO",6,"control",1
4,1996,219,8,"PF",4,"control",1
4,1996,219,8,"PP",9,"control",1
4,1996,219,11,"DM",5,"control",1
4,1996,219,11,"DO",5,"control",1
4,1996,219,11,"PM",2,"control",1
4,1996,219,11,"PP",1,"control",1
4,1996,219,11,"RM",3,"control",1
4,1996,219,12,"DM",4,"control",1
4,1996,219,12,"DO",1,"control",1
4,1996,219,12,"PF",1,"control",1
4,1996,219,12,"PP",1,"control",1
4,1996,219,12,"RM",3,"control",1
4,1996,219,14,"DM",7,"control",1
4,1996,219,14,"PF",1,"control",1
4,1996,219,17,"DM",6,"control",1
4,1996,219,17,"PF",2,"control",1
4,1996,219,17,"RM",2,"control",1
4,1996,219,22,"DM",3,"control",1
4,1996,219,22,"PF",2,"control",1
4,1997,230,2,"DM",2,"control",1
4,1997,230,2,"DO",1,"control",1
4,1997,230,2,"PB",1,"control",1
4,1997,230,2,"PE",1,"control",1
4,1997,230,2,"PM",3,"control",1
4,1997,230,2,"PP",7,"control",1
4,1997,230,2,"RM",1,"control",1
4,1997,230,4,"DM",6,"control",1
4,1997,230,4,"DO",1,"control",1
4,1997,230,4,"PF",3,"control",1
4,1997,230,4,"PP",1,"control",1
4,1997,230,8,"DM",1,"control",1
4,1997,230,8,"DO",5,"control",1
4,1997,230,8,"PF",1,"control",1
4,1997,230,8,"PP",2,"control",1
4,1997,230,8,"RM",2,"control",1
4,1997,230,11,"DM",2,"control",1
4,1997,230,11,"DO",2,"control",1
4,1997,230,11,"PM",1,"control",1
4,1997,230,11,"PP",3,"control",1
4,1997,230,11,"RM",1,"control",1
4,1997,230,12,"DM",12,"control",1
4,1997,230,12,"PB",1,"control",1
4,1997,230,12,"PF",1,"control",1
4,1997,230,12,"PP",7,"control",1
4,1997,230,12,"RM",2,"control",1
4,1997,230,14,"DM",13,"control",1
4,1997,230,14,"PP",1,"control",1
4,1997,230,17,"DM",8,"control",1
4,1997,230,17,"PF",2,"control",1
4,1997,230,17,"PM",2,"control",1
4,1997,230,17,"PP",2,"control",1
4,1997,230,17,"RM",2,"control",1
4,1997,230,22,"DM",3,"control",1
4,1997,230,22,"PP",2,"control",1
4,1997,230,22,"RM",2,"control",1
4,1999,254,2,"DM",2,"control",1
4,1999,254,2,"DO",2,"control",1
4,1999,254,2,"DS",2,"control",1
4,1999,254,2,"PP",1,"control",1
4,1999,254,4,"DM",10,"control",1
4,1999,254,4,"PP",1,"control",1
4,1999,254,8,"DM",1,"control",1
4,1999,254,8,"DO",5,"control",1
4,1999,254,8,"PB",1,"control",1
4,1999,254,11,"DM",3,"control",1
4,1999,254,11,"DO",4,"control",1
4,1999,254,11,"PP",1,"control",1
4,1999,254,12,"DM",7,"control",1
4,1999,254,12,"DO",1,"control",1
4,1999,254,12,"PB",1,"control",1
4,1999,254,12,"PP",1,"control",1
4,1999,254,14,"DM",3,"control",1
4,1999,254,17,"DM",8,"control",1
4,1999,254,22,"DM",5,"control",1
4,1999,254,22,"PB",2,"control",1
4,2000,264,2,"DO",1,"control",1
4,2000,264,2,"PB",3,"control",1
4,2000,264,2,"PP",2,"control",1
4,2000,264,4,"DM",1,"control",1
4,2000,264,4,"PB",1,"control",1
4,2000,264,4,"PP",2,"control",1
4,2000,264,8,"DO",6,"control",1
4,2000,264,8,"PB",5,"control",1
4,2000,264,8,"PP",2,"control",1
4,2000,264,11,"DM",2,"control",1
4,2000,264,11,"PB",2,"control",1
4,2000,264,11,"PP",3,"control",1
4,2000,264,12,"DM",3,"control",1
4,2000,264,12,"DO",1,"control",1
4,2000,264,12,"PB",3,"control",1
4,2000,264,12,"PP",2,"control",1
4,2000,264,14,"DM",4,"control",1
4,2000,264,14,"PP",1,"control",1
4,2000,264,17,"DM",5,"control",1
4,2000,264,17,"DO",3,"control",1
4,2000,264,17,"PP",1,"control",1
4,2000,264,22,"DM",1,"control",1
4,2000,264,22,"PB",5,"control",1
4,2001,275,2,"DM",2,"control",1
4,2001,275,2,"PP",2,"control",1
4,2001,275,4,"DM",2,"control",1
4,2001,275,8,"DO",2,"control",1
4,2001,275,8,"PP",1,"control",1
4,2001,275,11,"DM",2,"control",1
4,2001,275,12,"DM",1,"control",1
4,2001,275,12,"DO",2,"control",1
4,2001,275,12,"PP",3,"control",1
4,2001,275,14,"DM",5,"control",1
4,2001,275,14,"DO",1,"control",1
4,2001,275,14,"PF",1,"control",1
4,2001,275,14,"PM",1,"control",1
4,2001,275,17,"DM",7,"control",1
4,2001,275,17,"PP",2,"control",1
4,2001,275,22,"DM",1,"control",1
4,2001,275,22,"PB",2,"control",1
4,2001,275,22,"PF",1,"control",1
4,2002,287,2,"DM",2,"control",1
4,2002,287,2,"DO",2,"control",1
4,2002,287,2,"PB",2,"control",1
4,2002,287,2,"PP",3,"control",1
4,2002,287,4,"DM",3,"control",1
4,2002,287,4,"DO",3,"control",1
4,2002,287,4,"PB",3,"control",1
4,2002,287,4,"PF",2,"control",1
4,2002,287,4,"PP",2,"control",1
4,2002,287,8,"DM",2,"control",1
4,2002,287,8,"DO",7,"control",1
4,2002,287,8,"PB",1,"control",1
4,2002,287,8,"PP",9,"control",1
4,2002,287,11,"DM",2,"control",1
4,2002,287,11,"DO",5,"control",1
4,2002,287,11,"PB",1,"control",1
4,2002,287,11,"PP",1,"control",1
4,2002,287,12,"DM",3,"control",1
4,2002,287,12,"DO",4,"control",1
4,2002,287,12,"PI",1,"control",1
4,2002,287,12,"PP",4,"control",1
4,2002,287,14,"DM",8,"control",1
4,2002,287,14,"PP",1,"control",1
4,2002,287,17,"DM",4,"control",1
4,2002,287,17,"PB",1,"control",1
4,2002,287,17,"PP",3,"control",1
4,2002,287,22,"DM",1,"control",1
4,2002,287,22,"PB",5,"control",1
4,2004,311,2,"DM",1,"control",1
4,2004,311,2,"PP",1,"control",1
4,2004,311,4,"DO",2,"control",1
4,2004,311,4,"PP",3,"control",1
4,2004,311,8,"PB",1,"control",1
4,2004,311,8,"PP",1,"control",1
4,2004,311,11,"DM",1,"control",1
4,2004,311,11,"PP",3,"control",1
4,2004,311,12,"DM",2,"control",1
4,2004,311,12,"PP",1,"control",1
4,2004,311,14,"DM",4,"control",1
4,2004,311,14,"DO",2,"control",1
4,2004,311,17,"DM",5,"control",1
4,2004,311,17,"PB",1,"control",1
4,2004,311,17,"PP",1,"control",1
4,2005,322,1,"DO",1,"control",1
4,2005,322,1,"PB",1,"control",1
4,2005,322,1,"PP",4,"control",1
4,2005,322,2,"DM",1,"control",1
4,2005,322,2,"DO",2,"control",1
4,2005,322,2,"PB",1,"control",1
4,2005,322,2,"PP",3,"control",1
4,2005,322,4,"DO",1,"control",1
4,2005,322,4,"PP",5,"control",1
4,2005,322,8,"DO",3,"control",1
4,2005,322,8,"PP",5,"control",1
4,2005,322,9,"DM",2,"control",1
4,2005,322,9,"DO",1,"control",1
4,2005,322,9,"PB",2,"control",1
4,2005,322,11,"DM",4,"control",1
4,2005,322,11,"PP",3,"control",1
4,2005,322,12,"DM",1,"control",1
4,2005,322,12,"DO",1,"control",1
4,2005,322,12,"PP",4,"control",1
4,2005,322,14,"DM",2,"control",1
4,2005,322,14,"DO",2,"control",1
4,2005,322,14,"PP",2,"control",1
4,2005,322,17,"DM",3,"control",1
4,2005,322,17,"PB",3,"control",1
4,2005,322,17,"PP",3,"control",1
4,2005,322,22,"PB",3,"control",1
4,2006,335,1,"DO",3,"control",1
4,2006,335,1,"PB",2,"control",1
4,2006,335,1,"PP",5,"control",1
4,2006,335,2,"DM",5,"control",1
4,2006,335,2,"DO",1,"control",1
4,2006,335,2,"PB",3,"control",1
4,2006,335,2,"PP",5,"control",1
4,2006,335,4,"DM",1,"control",1
4,2006,335,4,"DO",3,"control",1
4,2006,335,4,"PB",1,"control",1
4,2006,335,4,"PF",1,"control",1
4,2006,335,4,"PP",4,"control",1
4,2006,335,8,"DO",3,"control",1
4,2006,335,8,"PB",1,"control",1
4,2006,335,8,"PP",3,"control",1
4,2006,335,9,"DM",2,"control",1
4,2006,335,9,"PP",3,"control",1
4,2006,335,11,"DM",5,"control",1
4,2006,335,11,"PP",5,"control",1
4,2006,335,12,"DM",1,"control",1
4,2006,335,12,"DO",1,"control",1
4,2006,335,12,"PI",1,"control",1
4,2006,335,12,"PP",4,"control",1
4,2006,335,14,"DM",5,"control",1
4,2006,335,14,"DO",1,"control",1
4,2006,335,14,"PB",1,"control",1
4,2006,335,14,"PP",5,"control",1
4,2006,335,17,"DM",3,"control",1
4,2006,335,17,"PP",8,"control",1
4,2006,335,22,"DM",1,"control",1
4,2006,335,22,"PB",4,"control",1
4,2006,335,22,"PP",1,"control",1
4,2007,347,1,"DM",1,"control",1
4,2007,347,1,"DO",1,"control",1
4,2007,347,1,"PB",8,"control",1
4,2007,347,1,"PE",1,"control",1
4,2007,347,1,"PP",4,"control",1
4,2007,347,2,"DM",3,"control",1
4,2007,347,2,"DO",1,"control",1
4,2007,347,2,"PB",8,"control",1
4,2007,347,2,"PE",2,"control",1
4,2007,347,2,"PM",1,"control",1
4,2007,347,2,"PP",3,"control",1
4,2007,347,4,"DO",3,"control",1
4,2007,347,4,"PB",1,"control",1
4,2007,347,4,"PP",5,"control",1
4,2007,347,8,"DO",3,"control",1
4,2007,347,8,"PB",4,"control",1
4,2007,347,8,"PP",7,"control",1
4,2007,347,9,"DM",4,"control",1
4,2007,347,9,"PB",4,"control",1
4,2007,347,9,"PP",7,"control",1
4,2007,347,9,"RM",2,"control",1
4,2007,347,11,"DM",5,"control",1
4,2007,347,11,"PB",5,"control",1
4,2007,347,11,"PE",3,"control",1
4,2007,347,11,"PP",10,"control",1
4,2007,347,11,"RM",1,"control",1
4,2007,347,12,"DM",4,"control",1
4,2007,347,12,"DO",3,"control",1
4,2007,347,12,"PB",2,"control",1
4,2007,347,12,"PP",7,"control",1
4,2007,347,14,"DM",5,"control",1
4,2007,347,14,"PB",3,"control",1
4,2007,347,14,"PP",6,"control",1
4,2007,347,14,"RM",1,"control",1
4,2007,347,17,"DM",1,"control",1
4,2007,347,17,"DO",1,"control",1
4,2007,347,17,"PB",6,"control",1
4,2007,347,17,"PE",1,"control",1
