"year","season","plot","species","abundance","quads","treatment"
1982,"summer",3,"bout aris",220,8,"exclosure"
1982,"summer",3,"bout barb",1,8,"exclosure"
1982,"summer",3,"crot pumi",1,8,"exclosure"
1982,"summer",3,"erio aber",24,8,"exclosure"
1982,"summer",3,"euph micr",2,8,"exclosure"
1982,"summer",3,"pani ariz",5,8,"exclosure"
1982,"summer",3,"pect papp",1,8,"exclosure"
1982,"summer",3,"tide lanu",10,8,"exclosure"
1982,"summer",15,"bout aris",3,8,"exclosure"
1982,"summer",15,"bout barb",6,8,"exclosure"
1982,"summer",15,"erio aber",4,8,"exclosure"
1982,"summer",15,"pect papp",2,8,"exclosure"
1982,"summer",19,"aris adsc",3,8,"exclosure"
1982,"summer",19,"boer torr",22,8,"exclosure"
1982,"summer",19,"bout aris",61,8,"exclosure"
1982,"summer",19,"bout barb",19,8,"exclosure"
1982,"summer",19,"erio aber",26,8,"exclosure"
1982,"summer",19,"pani ariz",1,8,"exclosure"
1982,"summer",19,"pect papp",2,8,"exclosure"
1982,"summer",19,"tide lanu",3,8,"exclosure"
1982,"summer",21,"aris adsc",12,8,"exclosure"
1982,"summer",21,"boer torr",23,8,"exclosure"
1982,"summer",21,"bout aris",399,8,"exclosure"
1982,"summer",21,"bout barb",50,8,"exclosure"
1982,"summer",21,"erio aber",33,8,"exclosure"
1982,"summer",21,"pani ariz",1,8,"exclosure"
1982,"summer",21,"pect papp",2,8,"exclosure"
1982,"summer",21,"tide lanu",3,8,"exclosure"
1983,"summer",3,"aris adsc",57,16,"exclosure"
1983,"summer",3,"bail mult",1,16,"exclosure"
1983,"summer",3,"boer torr",10,16,"exclosure"
1983,"summer",3,"bout aris",635,16,"exclosure"
1983,"summer",3,"chen frem",9,16,"exclosure"
1983,"summer",3,"erio aber",197,16,"exclosure"
1983,"summer",3,"euph fend",4,16,"exclosure"
1983,"summer",3,"pani ariz",16,16,"exclosure"
1983,"summer",3,"pect papp",4,16,"exclosure"
1983,"summer",3,"tide lanu",18,16,"exclosure"
1983,"summer",15,"bail mult",1,16,"exclosure"
1983,"summer",15,"bout aris",3,16,"exclosure"
1983,"summer",15,"chen frem",18,16,"exclosure"
1983,"summer",15,"erio aber",146,16,"exclosure"
1983,"summer",15,"tide lanu",1,16,"exclosure"
1983,"summer",19,"aris adsc",4,16,"exclosure"
1983,"summer",19,"boer torr",20,16,"exclosure"
1983,"summer",19,"bout aris",134,16,"exclosure"
1983,"summer",19,"chen frem",10,16,"exclosure"
1983,"summer",19,"erio aber",149,16,"exclosure"
1983,"summer",19,"pect papp",1,16,"exclosure"
1983,"summer",19,"tide lanu",6,16,"exclosure"
1983,"summer",21,"aris adsc",34,16,"exclosure"
1983,"summer",21,"bail mult",2,16,"exclosure"
1983,"summer",21,"boer torr",36,16,"exclosure"
1983,"summer",21,"bout aris",559,16,"exclosure"
1983,"summer",21,"chen frem",6,16,"exclosure"
1983,"summer",21,"erio aber",152,16,"exclosure"
1983,"summer",21,"euph fend",1,16,"exclosure"
1983,"summer",21,"moll vert",17,16,"exclosure"
1983,"summer",21,"pani ariz",4,16,"exclosure"
1983,"summer",21,"pect papp",7,16,"exclosure"
1983,"summer",21,"tide lanu",4,16,"exclosure"
1984,"summer",3,"aris adsc",4,16,"exclosure"
1984,"summer",3,"bail mult",9,16,"exclosure"
1984,"summer",3,"boer torr",3,16,"exclosure"
1984,"summer",3,"bout aris",105,16,"exclosure"
1984,"summer",3,"erio aber",9,16,"exclosure"
1984,"summer",3,"euph fend",2,16,"exclosure"
1984,"summer",3,"moll cerv",22,16,"exclosure"
1984,"summer",3,"pect papp",6,16,"exclosure"
1984,"summer",3,"tide lanu",7,16,"exclosure"
1984,"summer",15,"bail mult",4,16,"exclosure"
1984,"summer",15,"euph fend",5,16,"exclosure"
1984,"summer",15,"pani ariz",2,16,"exclosure"
1984,"summer",19,"bail mult",11,16,"exclosure"
1984,"summer",19,"boer torr",1,16,"exclosure"
1984,"summer",19,"bout aris",12,16,"exclosure"
1984,"summer",19,"moll cerv",3,16,"exclosure"
1984,"summer",19,"moll vert",1,16,"exclosure"
1984,"summer",19,"pect papp",1,16,"exclosure"
1984,"summer",19,"tide lanu",4,16,"exclosure"
1984,"summer",21,"aris adsc",4,16,"exclosure"
1984,"summer",21,"bail mult",19,16,"exclosure"
1984,"summer",21,"boer torr",3,16,"exclosure"
1984,"summer",21,"bout aris",47,16,"exclosure"
1984,"summer",21,"euph fend",3,16,"exclosure"
1984,"summer",21,"moll vert",33,16,"exclosure"
1984,"summer",21,"pani ariz",3,16,"exclosure"
1984,"summer",21,"tide lanu",2,16,"exclosure"
1985,"summer",3,"aris adsc",1,16,"exclosure"
1985,"summer",3,"bail mult",32,16,"exclosure"
1985,"summer",3,"bout aris",19,16,"exclosure"
1985,"summer",3,"erio aber",24,16,"exclosure"
1985,"summer",3,"euph fend",2,16,"exclosure"
1985,"summer",3,"moll cerv",49,16,"exclosure"
1985,"summer",3,"moll vert",9,16,"exclosure"
1985,"summer",3,"tide lanu",4,16,"exclosure"
1985,"summer",15,"bout aris",2,16,"exclosure"
1985,"summer",15,"erio aber",2,16,"exclosure"
1985,"summer",15,"euph fend",7,16,"exclosure"
1985,"summer",15,"moll cerv",1,16,"exclosure"
1985,"summer",15,"pani ariz",1,16,"exclosure"
1985,"summer",19,"bail mult",1,16,"exclosure"
1985,"summer",19,"boer torr",3,16,"exclosure"
1985,"summer",19,"bout aris",5,16,"exclosure"
1985,"summer",19,"erio aber",2,16,"exclosure"
1985,"summer",19,"euph fend",1,16,"exclosure"
1985,"summer",19,"moll cerv",17,16,"exclosure"
1985,"summer",19,"moll vert",9,16,"exclosure"
1985,"summer",19,"pect papp",2,16,"exclosure"
1985,"summer",19,"tide lanu",5,16,"exclosure"
1985,"summer",21,"aris adsc",2,16,"exclosure"
1985,"summer",21,"bail mult",4,16,"exclosure"
1985,"summer",21,"boer torr",2,16,"exclosure"
1985,"summer",21,"bout aris",26,16,"exclosure"
1985,"summer",21,"erio aber",10,16,"exclosure"
1985,"summer",21,"euph fend",2,16,"exclosure"
1985,"summer",21,"moll cerv",8,16,"exclosure"
1985,"summer",21,"moll vert",124,16,"exclosure"
1985,"summer",21,"pani ariz",1,16,"exclosure"
1985,"summer",21,"pect papp",1,16,"exclosure"
1985,"summer",21,"tide lanu",6,16,"exclosure"
1986,"summer",3,"aris adsc",1,16,"exclosure"
1986,"summer",3,"bail mult",28,16,"exclosure"
1986,"summer",3,"boer torr",11,16,"exclosure"
1986,"summer",3,"bout aris",12,16,"exclosure"
1986,"summer",3,"erio aber",8,16,"exclosure"
1986,"summer",3,"euph fend",27,16,"exclosure"
1986,"summer",3,"moll cerv",1,16,"exclosure"
1986,"summer",3,"moll vert",26,16,"exclosure"
1986,"summer",3,"pani ariz",13,16,"exclosure"
1986,"summer",3,"pect papp",1,16,"exclosure"
1986,"summer",3,"tide lanu",27,16,"exclosure"
1986,"summer",15,"bail mult",6,16,"exclosure"
1986,"summer",15,"boer torr",3,16,"exclosure"
1986,"summer",15,"bout aris",11,16,"exclosure"
1986,"summer",15,"erio aber",1,16,"exclosure"
1986,"summer",15,"euph fend",23,16,"exclosure"
1986,"summer",15,"moll vert",1,16,"exclosure"
1986,"summer",15,"pani ariz",1,16,"exclosure"
1986,"summer",15,"pect papp",2,16,"exclosure"
1986,"summer",15,"tide lanu",3,16,"exclosure"
1986,"summer",19,"aris adsc",8,16,"exclosure"
1986,"summer",19,"bail mult",6,16,"exclosure"
1986,"summer",19,"boer torr",56,16,"exclosure"
1986,"summer",19,"bout aris",41,16,"exclosure"
1986,"summer",19,"erio aber",1,16,"exclosure"
1986,"summer",19,"euph fend",36,16,"exclosure"
1986,"summer",19,"moll vert",101,16,"exclosure"
1986,"summer",19,"pani ariz",1,16,"exclosure"
1986,"summer",19,"pect papp",2,16,"exclosure"
1986,"summer",19,"tide lanu",13,16,"exclosure"
1986,"summer",21,"aris adsc",95,16,"exclosure"
1986,"summer",21,"bail mult",5,16,"exclosure"
1986,"summer",21,"boer torr",27,16,"exclosure"
1986,"summer",21,"bout aris",45,16,"exclosure"
1986,"summer",21,"erio aber",3,16,"exclosure"
1986,"summer",21,"euph fend",18,16,"exclosure"
1986,"summer",21,"moll cerv",10,16,"exclosure"
1986,"summer",21,"moll vert",178,16,"exclosure"
1986,"summer",21,"pani ariz",5,16,"exclosure"
1986,"summer",21,"pect papp",3,16,"exclosure"
1986,"summer",21,"tide lanu",5,16,"exclosure"
1987,"summer",3,"aris adsc",56,16,"exclosure"
1987,"summer",3,"bail mult",58,16,"exclosure"
1987,"summer",3,"boer torr",40,16,"exclosure"
1987,"summer",3,"bout aris",145,16,"exclosure"
1987,"summer",3,"erio aber",8,16,"exclosure"
1987,"summer",3,"euph fend",220,16,"exclosure"
1987,"summer",3,"moll cerv",329,16,"exclosure"
1987,"summer",3,"moll vert",66,16,"exclosure"
1987,"summer",3,"pani ariz",13,16,"exclosure"
1987,"summer",3,"pect papp",39,16,"exclosure"
1987,"summer",3,"tide lanu",105,16,"exclosure"
1987,"summer",15,"aris adsc",3,16,"exclosure"
1987,"summer",15,"bail mult",9,16,"exclosure"
1987,"summer",15,"boer torr",46,16,"exclosure"
1987,"summer",15,"bout aris",83,16,"exclosure"
1987,"summer",15,"erio aber",16,16,"exclosure"
1987,"summer",15,"euph fend",316,16,"exclosure"
1987,"summer",15,"moll cerv",40,16,"exclosure"
1987,"summer",15,"moll vert",24,16,"exclosure"
1987,"summer",15,"pani ariz",8,16,"exclosure"
1987,"summer",15,"pect papp",51,16,"exclosure"
1987,"summer",15,"tide lanu",7,16,"exclosure"
1987,"summer",19,"aris adsc",103,16,"exclosure"
1987,"summer",19,"bail mult",33,16,"exclosure"
1987,"summer",19,"boer torr",83,16,"exclosure"
1987,"summer",19,"bout aris",222,16,"exclosure"
1987,"summer",19,"erio aber",17,16,"exclosure"
1987,"summer",19,"euph fend",265,16,"exclosure"
1987,"summer",19,"moll cerv",84,16,"exclosure"
1987,"summer",19,"moll vert",304,16,"exclosure"
1987,"summer",19,"pani ariz",5,16,"exclosure"
1987,"summer",19,"pect papp",23,16,"exclosure"
1987,"summer",19,"tide lanu",29,16,"exclosure"
1987,"summer",21,"aris adsc",739,16,"exclosure"
1987,"summer",21,"bail mult",9,16,"exclosure"
1987,"summer",21,"boer torr",191,16,"exclosure"
1987,"summer",21,"bout aris",273,16,"exclosure"
1987,"summer",21,"erio aber",9,16,"exclosure"
1987,"summer",21,"euph fend",162,16,"exclosure"
1987,"summer",21,"moll cerv",106,16,"exclosure"
1987,"summer",21,"moll vert",323,16,"exclosure"
1987,"summer",21,"pani ariz",13,16,"exclosure"
1987,"summer",21,"pect papp",24,16,"exclosure"
1987,"summer",21,"tide lanu",57,16,"exclosure"
1988,"summer",3,"aris adsc",29,16,"exclosure"
1988,"summer",3,"bail mult",8,16,"exclosure"
1988,"summer",3,"boer torr",6,16,"exclosure"
1988,"summer",3,"bout aris",187,16,"exclosure"
1988,"summer",3,"erio aber",15,16,"exclosure"
1988,"summer",3,"moll vert",259,16,"exclosure"
1988,"summer",3,"pani ariz",1,16,"exclosure"
1988,"summer",3,"pect papp",3,16,"exclosure"
1988,"summer",3,"tide lanu",9,16,"exclosure"
1988,"summer",15,"bail mult",1,16,"exclosure"
1988,"summer",15,"boer torr",13,16,"exclosure"
1988,"summer",15,"bout aris",34,16,"exclosure"
1988,"summer",15,"erio aber",1,16,"exclosure"
1988,"summer",15,"moll vert",43,16,"exclosure"
1988,"summer",15,"pani ariz",3,16,"exclosure"
1988,"summer",15,"pect papp",3,16,"exclosure"
1988,"summer",15,"tide lanu",2,16,"exclosure"
1988,"summer",19,"aris adsc",16,16,"exclosure"
1988,"summer",19,"bail mult",4,16,"exclosure"
1988,"summer",19,"boer torr",35,16,"exclosure"
1988,"summer",19,"bout aris",48,16,"exclosure"
1988,"summer",19,"erio aber",7,16,"exclosure"
1988,"summer",19,"moll vert",435,16,"exclosure"
1988,"summer",19,"tide lanu",2,16,"exclosure"
1988,"summer",21,"aris adsc",333,16,"exclosure"
1988,"summer",21,"bail mult",2,16,"exclosure"
1988,"summer",21,"boer torr",109,16,"exclosure"
1988,"summer",21,"bout aris",261,16,"exclosure"
1988,"summer",21,"erio aber",3,16,"exclosure"
1988,"summer",21,"moll cerv",4,16,"exclosure"
1988,"summer",21,"moll vert",240,16,"exclosure"
1988,"summer",21,"tide lanu",7,16,"exclosure"
1989,"summer",3,"aris adsc",781,16,"exclosure"
1989,"summer",3,"bail mult",3,16,"exclosure"
1989,"summer",3,"boer inte",12,16,"exclosure"
1989,"summer",3,"bout aris",3326,16,"exclosure"
1989,"summer",3,"bout barb",32,16,"exclosure"
1989,"summer",3,"crot pumi",1,16,"exclosure"
1989,"summer",3,"dale brac",44,16,"exclosure"
1989,"summer",3,"erio lemm",52,16,"exclosure"
1989,"summer",3,"erod cicu",2,16,"exclosure"
1989,"summer",3,"euph exst",1,16,"exclosure"
1989,"summer",3,"euph micr",1,16,"exclosure"
1989,"summer",3,"euph serp",96,16,"exclosure"
1989,"summer",3,"euph serr",1,16,"exclosure"
1989,"summer",3,"kall gran",1,16,"exclosure"
1989,"summer",3,"moll cerv",71,16,"exclosure"
1989,"summer",3,"pani hirt",23,16,"exclosure"
1989,"summer",3,"pect papp",14,16,"exclosure"
1989,"summer",3,"port parv",2451,16,"exclosure"
1989,"summer",3,"sida spin",52,16,"exclosure"
1989,"summer",3,"tide lanu",11,16,"exclosure"
1989,"summer",15,"aris adsc",68,16,"exclosure"
1989,"summer",15,"bail mult",4,16,"exclosure"
1989,"summer",15,"boer inte",114,16,"exclosure"
1989,"summer",15,"bout aris",862,16,"exclosure"
1989,"summer",15,"bout barb",24,16,"exclosure"
1989,"summer",15,"dale brac",4,16,"exclosure"
1989,"summer",15,"erio lemm",4,16,"exclosure"
1989,"summer",15,"euph micr",15,16,"exclosure"
1989,"summer",15,"euph serp",135,16,"exclosure"
1989,"summer",15,"euph serr",3,16,"exclosure"
1989,"summer",15,"kall gran",1,16,"exclosure"
1989,"summer",15,"moll cerv",14,16,"exclosure"
1989,"summer",15,"pani hirt",12,16,"exclosure"
1989,"summer",15,"pani mili",30,16,"exclosure"
1989,"summer",15,"pect papp",25,16,"exclosure"
1989,"summer",15,"port parv",17,16,"exclosure"
1989,"summer",15,"tide lanu",8,16,"exclosure"
1989,"summer",19,"amar palm",6,16,"exclosure"
1989,"summer",19,"aris adsc",568,16,"exclosure"
1989,"summer",19,"bail mult",6,16,"exclosure"
1989,"summer",19,"boer inte",129,16,"exclosure"
1989,"summer",19,"bout aris",918,16,"exclosure"
1989,"summer",19,"bout barb",12,16,"exclosure"
1989,"summer",19,"crot pumi",47,16,"exclosure"
1989,"summer",19,"dale brac",1,16,"exclosure"
1989,"summer",19,"erio lemm",1,16,"exclosure"
1989,"summer",19,"erod cicu",5,16,"exclosure"
1989,"summer",19,"euph exst",1,16,"exclosure"
1989,"summer",19,"euph micr",3,16,"exclosure"
1989,"summer",19,"euph serp",143,16,"exclosure"
1989,"summer",19,"euph serr",16,16,"exclosure"
1989,"summer",19,"hapl grac",2,16,"exclosure"
1989,"summer",19,"moll cerv",64,16,"exclosure"
1989,"summer",19,"pani hirt",5,16,"exclosure"
1989,"summer",19,"pect papp",6,16,"exclosure"
1989,"summer",19,"port parv",240,16,"exclosure"
1989,"summer",19,"sida spin",1,16,"exclosure"
1989,"summer",19,"tide lanu",24,16,"exclosure"
1989,"summer",19,"trag bert",1,16,"exclosure"
1989,"summer",19,"tria port",1,16,"exclosure"
1989,"summer",21,"amar palm",1,16,"exclosure"
1989,"summer",21,"aris adsc",5150,16,"exclosure"
1989,"summer",21,"boer inte",809,16,"exclosure"
1989,"summer",21,"bout aris",2506,16,"exclosure"
1989,"summer",21,"crot pumi",20,16,"exclosure"
1989,"summer",21,"dale brac",1,16,"exclosure"
1989,"summer",21,"erio lemm",1,16,"exclosure"
1989,"summer",21,"euph micr",1,16,"exclosure"
1989,"summer",21,"euph serp",13,16,"exclosure"
1989,"summer",21,"euph serr",3,16,"exclosure"
1989,"summer",21,"kall gran",2,16,"exclosure"
1989,"summer",21,"moll cerv",10,16,"exclosure"
1989,"summer",21,"pani hirt",4,16,"exclosure"
1989,"summer",21,"pect papp",1,16,"exclosure"
1989,"summer",21,"port parv",32,16,"exclosure"
1989,"summer",21,"sida spin",5,16,"exclosure"
1989,"summer",21,"tide lanu",4,16,"exclosure"
1989,"summer",21,"tria port",1,16,"exclosure"
1990,"summer",3,"aris adsc",3416,16,"exclosure"
1990,"summer",3,"boer inte",52,16,"exclosure"
1990,"summer",3,"bout aris",4076,16,"exclosure"
1990,"summer",3,"bout barb",154,16,"exclosure"
1990,"summer",3,"crot pumi",1,16,"exclosure"
1990,"summer",3,"dale brac",91,16,"exclosure"
1990,"summer",3,"erag arid",2,16,"exclosure"
1990,"summer",3,"erio lemm",154,16,"exclosure"
1990,"summer",3,"euph micr",10,16,"exclosure"
1990,"summer",3,"euph serp",4,16,"exclosure"
1990,"summer",3,"euph serr",1,16,"exclosure"
1990,"summer",3,"kall gran",2,16,"exclosure"
1990,"summer",3,"moll cerv",8,16,"exclosure"
1990,"summer",3,"pani ariz",28,16,"exclosure"
1990,"summer",3,"pani hirt",12,16,"exclosure"
1990,"summer",3,"pani mili",1,16,"exclosure"
1990,"summer",3,"pect papp",1,16,"exclosure"
1990,"summer",3,"port parv",43,16,"exclosure"
1990,"summer",3,"tide lanu",7,16,"exclosure"
1990,"summer",3,"tria port",2,16,"exclosure"
1990,"summer",15,"aris adsc",392,16,"exclosure"
1990,"summer",15,"bail mult",5,16,"exclosure"
1990,"summer",15,"boer inte",74,16,"exclosure"
1990,"summer",15,"bout aris",3018,16,"exclosure"
1990,"summer",15,"bout barb",5,16,"exclosure"
1990,"summer",15,"crot pumi",3,16,"exclosure"
1990,"summer",15,"dale brac",7,16,"exclosure"
1990,"summer",15,"euph micr",4,16,"exclosure"
1990,"summer",15,"euph serp",58,16,"exclosure"
1990,"summer",15,"euph serr",5,16,"exclosure"
1990,"summer",15,"kall gran",2,16,"exclosure"
1990,"summer",15,"moll cerv",5,16,"exclosure"
1990,"summer",15,"pani ariz",15,16,"exclosure"
1990,"summer",15,"pani hirt",6,16,"exclosure"
1990,"summer",15,"pect papp",33,16,"exclosure"
1990,"summer",15,"port parv",2,16,"exclosure"
1990,"summer",15,"tide lanu",5,16,"exclosure"
1990,"summer",19,"amar palm",5,16,"exclosure"
1990,"summer",19,"aris adsc",1070,16,"exclosure"
1990,"summer",19,"bail mult",1,16,"exclosure"
1990,"summer",19,"boer inte",144,16,"exclosure"
1990,"summer",19,"boer torr",3,16,"exclosure"
1990,"summer",19,"bout aris",1428,16,"exclosure"
1990,"summer",19,"bout barb",5,16,"exclosure"
1990,"summer",19,"crot pumi",39,16,"exclosure"
1990,"summer",19,"dale brac",2,16,"exclosure"
1990,"summer",19,"erag arid",1,16,"exclosure"
1990,"summer",19,"euph serp",6,16,"exclosure"
1990,"summer",19,"ipom cost",1,16,"exclosure"
1990,"summer",19,"kall gran",1,16,"exclosure"
1990,"summer",19,"moll cerv",2,16,"exclosure"
1990,"summer",19,"pani ariz",3,16,"exclosure"
1990,"summer",19,"pani hirt",1,16,"exclosure"
1990,"summer",19,"pect papp",32,16,"exclosure"
1990,"summer",19,"port parv",10,16,"exclosure"
1990,"summer",19,"sanv aber",3,16,"exclosure"
1990,"summer",19,"tide lanu",2,16,"exclosure"
1990,"summer",21,"aris adsc",6633,16,"exclosure"
1990,"summer",21,"boer inte",284,16,"exclosure"
1990,"summer",21,"bout aris",3206,16,"exclosure"
1990,"summer",21,"bout barb",40,16,"exclosure"
1990,"summer",21,"crot pumi",2,16,"exclosure"
1990,"summer",21,"dale brac",7,16,"exclosure"
1990,"summer",21,"erio aber",1,16,"exclosure"
1990,"summer",21,"euph serp",1,16,"exclosure"
1990,"summer",21,"kall gran",1,16,"exclosure"
1990,"summer",21,"moll cerv",2,16,"exclosure"
1990,"summer",21,"pani ariz",5,16,"exclosure"
1990,"summer",21,"pani hirt",23,16,"exclosure"
1990,"summer",21,"port parv",14,16,"exclosure"
1990,"summer",21,"tide lanu",4,16,"exclosure"
1991,"summer",3,"aris adsc",205,16,"exclosure"
1991,"summer",3,"bail mult",1,16,"exclosure"
1991,"summer",3,"boer inte",1,16,"exclosure"
1991,"summer",3,"bout aris",661,16,"exclosure"
1991,"summer",3,"chen frem",3,16,"exclosure"
1991,"summer",3,"dale brac",3,16,"exclosure"
1991,"summer",3,"erio aber",16,16,"exclosure"
1991,"summer",3,"euph micr",1,16,"exclosure"
1991,"summer",3,"pani ariz",19,16,"exclosure"
1991,"summer",3,"pect papp",2,16,"exclosure"
1991,"summer",3,"port parv",3,16,"exclosure"
1991,"summer",3,"sida spin",3,16,"exclosure"
1991,"summer",15,"aris adsc",2462,16,"exclosure"
1991,"summer",15,"bahi bite",5,16,"exclosure"
1991,"summer",15,"bail mult",3,16,"exclosure"
1991,"summer",15,"bout aris",2036,16,"exclosure"
1991,"summer",15,"chen frem",3,16,"exclosure"
1991,"summer",15,"erio aber",5,16,"exclosure"
1991,"summer",15,"euph micr",1,16,"exclosure"
1991,"summer",15,"euph serp",2,16,"exclosure"
1991,"summer",19,"aris adsc",41,16,"exclosure"
1991,"summer",19,"bahi bite",4,16,"exclosure"
1991,"summer",19,"bail mult",2,16,"exclosure"
1991,"summer",19,"chen frem",3,16,"exclosure"
1991,"summer",19,"erio aber",10,16,"exclosure"
1991,"summer",19,"mach tanr",1,16,"exclosure"
1991,"summer",19,"sida spin",1,16,"exclosure"
1991,"summer",21,"aris adsc",164,16,"exclosure"
1991,"summer",21,"boer inte",6,16,"exclosure"
1991,"summer",21,"bout aris",155,16,"exclosure"
1991,"summer",21,"chen frem",1,16,"exclosure"
1991,"summer",21,"erig dive",4,16,"exclosure"
1991,"summer",21,"erio aber",6,16,"exclosure"
1991,"summer",21,"euph serp",3,16,"exclosure"
1992,"summer",3,"chen frem",3,16,"exclosure"
1992,"summer",3,"dale brac",3,16,"exclosure"
1992,"summer",3,"erio aber",132,16,"exclosure"
1992,"summer",3,"hapl grac",392,16,"exclosure"
1992,"summer",3,"port parv",1,16,"exclosure"
1992,"summer",3,"sida spin",1,16,"exclosure"
1992,"summer",15,"aris adsc",2,16,"exclosure"
1992,"summer",15,"bahi bite",6,16,"exclosure"
1992,"summer",15,"bail mult",1,16,"exclosure"
1992,"summer",15,"bout aris",2,16,"exclosure"
1992,"summer",15,"erio aber",37,16,"exclosure"
1992,"summer",15,"hapl grac",144,16,"exclosure"
1992,"summer",19,"aris adsc",1,16,"exclosure"
1992,"summer",19,"bahi bite",1,16,"exclosure"
1992,"summer",19,"bout aris",1,16,"exclosure"
1992,"summer",19,"erio aber",65,16,"exclosure"
1992,"summer",19,"euph serp",1,16,"exclosure"
1992,"summer",19,"hapl grac",671,16,"exclosure"
1992,"summer",19,"mach tanr",12,16,"exclosure"
1992,"summer",21,"boer inte",1,16,"exclosure"
1992,"summer",21,"bout aris",1,16,"exclosure"
1992,"summer",21,"erio aber",53,16,"exclosure"
1992,"summer",21,"hapl grac",388,16,"exclosure"
1992,"summer",21,"mach tanr",2,16,"exclosure"
1993,"summer",3,"aris adsc",2,16,"exclosure"
1993,"summer",3,"boer torr",1,16,"exclosure"
1993,"summer",3,"bout aris",35,16,"exclosure"
1993,"summer",3,"crot pumi",2,16,"exclosure"
1993,"summer",3,"dale brac",2,16,"exclosure"
1993,"summer",3,"erio aber",12,16,"exclosure"
1993,"summer",3,"euph micr",2,16,"exclosure"
1993,"summer",3,"hapl grac",17,16,"exclosure"
1993,"summer",3,"moll cerv",24,16,"exclosure"
1993,"summer",3,"pani ariz",7,16,"exclosure"
1993,"summer",3,"pect papp",1,16,"exclosure"
1993,"summer",3,"port parv",1,16,"exclosure"
1993,"summer",3,"sida spin",2,16,"exclosure"
1993,"summer",15,"aris adsc",2,16,"exclosure"
1993,"summer",15,"bahi bite",1,16,"exclosure"
1993,"summer",15,"bout aris",7,16,"exclosure"
1993,"summer",15,"crot pumi",1,16,"exclosure"
1993,"summer",15,"dale brac",15,16,"exclosure"
1993,"summer",15,"erio aber",3,16,"exclosure"
1993,"summer",15,"euph micr",5,16,"exclosure"
1993,"summer",15,"euph serp",1,16,"exclosure"
1993,"summer",15,"pani ariz",1,16,"exclosure"
1993,"summer",19,"ambr arte",1,16,"exclosure"
1993,"summer",19,"aris adsc",1,16,"exclosure"
1993,"summer",19,"boer inte",2,16,"exclosure"
1993,"summer",19,"bout aris",3,16,"exclosure"
1993,"summer",19,"crot pumi",7,16,"exclosure"
1993,"summer",19,"dale brac",94,16,"exclosure"
1993,"summer",19,"erio aber",19,16,"exclosure"
1993,"summer",19,"euph micr",11,16,"exclosure"
1993,"summer",19,"euph serp",1,16,"exclosure"
1993,"summer",19,"euph serr",1,16,"exclosure"
1993,"summer",19,"hapl grac",2,16,"exclosure"
1993,"summer",19,"moll cerv",7,16,"exclosure"
1993,"summer",19,"port parv",1,16,"exclosure"
1993,"summer",19,"prob parv",1,16,"exclosure"
1993,"summer",21,"ambr arte",1,16,"exclosure"
1993,"summer",21,"aris adsc",2,16,"exclosure"
